,imu_x,imu_y,imu_z,imu_dx,imu_dy,imu_dz,imu_index
56,0.045714285714285714,-0.0014285714285714286,0.09714285714285711,1.8041717810615643,-1.0626437150767456,0.0703492354928856,56
57,0.08,-0.01,0.07250000000000001,-0.3475430506265025,-0.7075652054047646,-0.1959219351826244,57
58,0.08,-0.02,0.05000000000000001,0.11372565405994738,0.13697343969651116,0.07571238295151189,58
59,0.06,-0.008333333333333333,0.05333333333333334,-0.9063291183860488,0.13697343969651116,-0.1826748861599865,59
60,0.04,0.0,0.07333333333333335,0.11109602465361362,0.27543622702140147,-0.07679448708775133,60
61,0.0475,0.055,0.0925,0.11109602465361362,1.1346385467215079,-1.5846062445012936,61
62,0.04,0.09,0.135,-0.2118218846682998,-0.4879678789188531,0.0032986722862694095,62
63,0.03,0.09,0.15,0.39605011386255284,-0.4879678789188531,0.0032986722862694095,63
64,0.012857142857142857,0.09142857142857141,0.17285714285714285,-0.8794065835648583,-0.35850808165215103,1.3711580869692606,64
65,0.005,0.07,0.215,-0.05735151922053803,0.0292168116783873,-0.2337344934270984,65
66,0.01,0.036,0.22800000000000004,0.2601133997417223,0.0292168116783873,-0.07599512629033697,66
67,0.0275,0.01,0.2475,0.18565067253463888,0.0691150383789762,-0.268396732371691,67
68,0.04000000000000001,0.005,0.23249999999999998,-1.1534968292892966,1.6712356619240176,-0.6701802528270334,68
69,0.08000000000000002,0.0175,0.25,0.061819562105640186,0.546357869044314,-0.08161159582325621,69
70,0.105,0.03,0.25,0.7966729903653293,0.29255208921928866,-0.33709289173018386,70
71,0.105,0.03,0.25,0.0,0.0,-0.0,71
72,0.124,0.038,0.24,-0.09814335449814557,0.0,1.5673196309249309,72
73,0.08750000000000001,0.01,0.2375,-1.4995868933135403,0.7864453609486514,0.5937610115284757,73
74,0.065,0.0,0.27,0.5083271446433376,-0.11344640137962901,-0.02181661564992865,74
75,0.065,0.0,0.27,0.0,-0.0,-0.0,75
76,0.038,-0.004,0.296,0.0,1.451918460783057,-0.6267966036102188,76
77,0.04666666666666667,0.0,0.34,-0.49762827632862566,0.9273981513397115,0.32861059156549405,77
78,0.1,0.032,0.32,-1.2103928175750573,-0.42183909889001525,-0.30259820439376434,78
79,0.155,0.06,0.305,1.6044811813584314,-0.9292831069318866,-0.056688294104777395,79
80,0.18000000000000002,0.06666666666666667,0.3133333333333333,-0.011274826967883402,-1.5292225840123963,0.6355441938212171,80
81,0.11,0.03,0.31,-0.050730903591301016,0.44389540642388386,-0.3944327754223654,81
82,0.11,0.03,0.31,-0.0,0.0,-0.0,82
83,0.082,0.033999999999999996,0.33399999999999996,-0.0,-1.2673010231656032,-0.7100418276133416,83
84,0.082,0.033999999999999996,0.33399999999999996,-0.0,-0.0,-0.0,84
85,0.15857142857142859,0.12142857142857144,0.3485714285714286,-0.0,-0.0,-0.5525537878888841,85
86,0.15857142857142859,0.12142857142857144,0.3485714285714286,0.0,-0.0,-0.0,86
87,0.0375,0.14250000000000002,0.35500000000000004,-1.211350130669796,0.2674280746368315,1.061788503743272,87
88,-0.014000000000000002,0.118,0.324,-1.3125399573772956,1.7613792997956697,1.3289809589310824,88
89,0.012,0.092,0.198,-0.0995256552657219,0.0778486659559529,-0.38038403849664154,89
90,0.012,0.092,0.198,-0.0,0.0,-0.0,90
91,0.06,0.055,0.325,-0.9854478022610381,0.0,0.7210129672913774,91
92,0.13,0.01,0.29500000000000004,0.2925346359267713,0.0,0.16273449945595225,92
93,0.14,-0.01,0.22999999999999998,-0.8953539062730984,-1.4875441214747793,-0.5199335841691151,93
94,0.09333333333333334,-0.006666666666666667,0.21,-0.8953539062730984,0.5979498017332564,-0.11414453308042896,94
95,0.08499999999999999,0.015,0.245,-0.8696975662687699,0.3551745027808442,0.7660250087003073,95
96,0.105,0.045,0.29500000000000004,-1.4878582807401348,0.7826754497643418,-0.36324665057132194,96
97,0.22,0.115,0.31,0.4084070449666699,1.4770721459627898,-1.2197757076337878,97
98,0.37,0.18,0.318,-0.23360882972094588,-0.41261677912249906,-0.07441385798803304,98
99,0.38,0.18,0.33,1.017526953912676,0.7862708280234313,-0.8843234254004709,99
100,-1.0975000000000001,0.16750000000000004,0.41500000000000004,1.017526953912676,0.7862708280234313,-0.8843234254004709,100
101,-1.0975000000000001,0.16750000000000004,0.41500000000000004,0.0,0.0,-0.0,101
102,-1.0975000000000001,0.16750000000000004,0.41500000000000004,0.0,0.0,-0.0,102
103,-0.7333333333333333,0.6533333333333333,0.49333333333333335,0.0,0.0,-0.0,103
104,0.054285714285714284,-0.001428571428571427,0.30142857142857143,0.0,0.0,-0.017839758282885112,104
105,0.054285714285714284,-0.001428571428571427,0.30142857142857143,0.0,0.0,-0.0,105
106,0.065,0.0225,0.3025,0.0,0.0,0.48136180770003406,106
107,0.065,0.0225,0.3025,-0.0,0.0,0.0,107
108,0.185,0.055,0.22,-1.5663980970798765,0.0,-0.15228870388276577,108
109,0.3175,0.1,0.09000000000000001,-0.3652101459798032,0.3956050549032837,-0.21771237089376663,109
110,0.3175,0.1,0.09000000000000001,-0.0,0.0,-0.0,110
111,0.37666666666666665,0.14333333333333334,0.04666666666666667,-0.5192354524683152,0.0,0.0794124809657423,111
112,0.36,0.155,0.02,-0.5192354524683152,0.708743302649861,0.638999945740167,112
113,0.2966666666666667,0.12666666666666668,0.02666666666666667,-0.16079718398623852,-0.41135665140254596,0.2686410784669688,113
114,0.24333333333333332,0.09000000000000001,0.04666666666666667,-0.15230906605737105,-0.40189114909255885,-0.21566451790476487,114
115,0.18,0.06,0.055,1.1826351011513514,-0.9186540517872105,-0.031677725923696914,115
116,0.06333333333333334,0.016666666666666666,0.06666666666666667,1.1826351011513514,1.5233757310182197,0.07490953149559706,116
117,0.002,-0.002,0.08399999999999999,1.4453560227955384,0.607542131302209,-0.025802947661483788,117
118,-0.01,0.0033333333333333335,0.08,0.5510353514396524,-0.6798406502368347,-0.28274333882308283,118
119,-0.03,0.023333333333333334,0.09333333333333334,-0.2841396022246754,-1.0226465863852054,-1.074482865169437,119
120,-0.03,0.023333333333333334,0.09333333333333334,-0.0,-0.0,-0.0,120
121,-0.10333333333333333,0.023333333333333334,0.14,-1.4109707094256245,-1.2308992727331933,-1.3665695332548877,121
122,-0.16333333333333333,0.04666666666666667,0.24000000000000002,0.023876104167281764,-0.6679025981531714,0.09801769079199882,122
123,-0.20285714285714285,0.08857142857142855,0.31000000000000005,1.4942212525274057,0.28030985118030227,-0.18580276551231165,123
124,-0.21,0.08,0.27,-0.30641000348013614,0.05730788598923598,0.07487462491055957,124
125,-0.21,0.08,0.27,-0.0,0.0,0.0,125
126,-0.13333333333333333,0.10333333333333333,0.26333333333333336,-0.0,0.0,0.8874650180540775,126
127,0.013333333333333336,0.12333333333333334,0.26666666666666666,0.36464582285499786,-1.4438003526556,1.2523260981834774,127
128,0.095,0.105,0.24,0.6375862290460499,-1.3727974498024025,0.000863937979737229,128
129,0.0925,0.065,0.2,0.45350635283819973,0.3533244537737268,0.3929085212089576,129
130,0.0925,0.065,0.2,0.0,0.0,0.0,130
131,0.07333333333333335,0.016666666666666666,0.16333333333333333,-0.9236282401554029,-0.8283332629965121,0.9065240134858584,131
132,0.085,0.04,0.16999999999999998,-0.9236282401554029,-0.8283332629965121,0.5764298920561765,132
133,0.15,0.10666666666666667,0.22,-0.42556944927794843,-1.5762068474760706,-0.36925349208026503,133
134,0.1525,0.1375,0.2525,-0.8505469410512572,-0.0036957346910979553,-0.36270996182632753,134
135,0.125,0.13,0.255,-0.059864793343407045,0.21807889003669712,-0.466945388078575,135
136,0.095,0.1,0.255,-0.6225938507714079,-0.9070127056763995,0.7721336610822799,136
137,0.04,0.04,0.236,1.9296918715410158,-0.9070127056763995,-0.568586382397711,137
138,0.04,0.04,0.24,1.565350899528671,-0.9070127056763995,0.6044424265506749,138
139,0.07333333333333335,0.043333333333333335,0.22333333333333336,-0.828612515676837,0.09087347638717243,0.15077317631561846,139
140,0.09,0.04,0.22,-0.013046336158657428,-1.230369856193386,0.0863065315111184,140
141,0.042857142857142864,0.045714285714285714,0.2557142857142857,-1.2688443928898658,-1.7242556479402487,-0.30747216099633806,141
142,0.023333333333333334,0.06,0.27,0.22042344899853739,0.2187479329166228,-0.04337724967623244,142
143,0.023333333333333334,0.06,0.27,0.0,0.0,-0.0,143
144,-0.03666666666666667,0.08333333333333333,0.26333333333333336,0.0,1.3341296802244753,1.1026990214100254,144
145,-0.03666666666666667,0.08333333333333333,0.26333333333333336,-1.2348553523710084,0.7525859734599428,0.622035345410769,145
146,-0.003999999999999999,0.1,0.246,-0.6634345552680976,0.7330906457151926,0.22984240919513774,146
147,0.025,0.095,0.245,-1.6063748635967943,0.39247218889596325,1.627083195171707,147
148,0.07,0.06,0.24,1.1536713622145185,0.6034737688158229,-0.29544060913134185,148
149,0.15000000000000002,-0.023333333333333334,0.225,1.1536713622145185,0.6034737688158229,0.16399113651738667,149
150,0.14333333333333334,-0.03333333333333333,0.19333333333333336,0.3524866957327787,-0.15614879041176102,0.017918713653808652,150
151,0.14333333333333334,-0.03333333333333333,0.19333333333333336,0.0,-0.0,0.0,151
152,0.14333333333333334,-0.03333333333333333,0.19333333333333336,0.0,-0.0,0.0,152
153,0.03333333333333333,-0.016666666666666666,0.21999999999999997,0.9639977057540293,0.8907113304627873,0.21985912587372594,153
154,0.03333333333333333,-0.016666666666666666,0.21999999999999997,0.0,0.0,0.0,154
155,-0.0575,0.0175,0.39249999999999996,0.2044304152860959,0.0,0.28832402910633337,155
156,-0.06,0.03,0.47,-1.569487329855875,-1.2850772015971437,-0.5364793054780082,156
157,-0.07333333333333335,0.043333333333333335,0.48,-0.39101193008846097,0.49916416607037556,0.33725578912703585,157
158,-0.07250000000000001,0.04750000000000001,0.47,-0.5358858935323342,-0.1784817326320685,0.1784817326320685,158
159,-0.052500000000000005,0.035,0.47,-0.27401232923998475,0.8579384104334784,0.13674218357062823,159
160,0.008,0.027999999999999997,0.45599999999999996,-0.37147936865297204,-0.05507560987593232,0.2259223996951509,160
161,0.034,0.02,0.442,0.13175839589156094,-0.04636990756698711,-0.10555751316062104,161
162,0.0675,0.004999999999999999,0.425,-1.5988088612894171,1.3654801569134236,-0.4064653661738324,162
163,0.11200000000000002,-0.01,0.388,0.38367572946590006,0.21259855618542187,0.05604252228153596,163
164,0.11499999999999999,-0.0175,0.36,-1.2787765629974672,-0.8122151473543424,-0.549063129384897,164
165,0.1,-0.02,0.335,-0.5572399969305107,-0.17600772841737483,-0.1291194580625454,165
166,0.13,0.02,0.33666666666666667,0.24033765576378854,1.1408111945093815,-0.21433806767324676,166
167,0.19,0.078,0.28200000000000003,0.7237810594850447,-0.20070588266234107,0.006586872597026655,167
168,0.21,0.08499999999999999,0.265,0.09801769079200202,0.8425751496927868,-0.056548667764616554,168
169,0.26,0.10333333333333333,0.29000000000000004,-0.7161085920932697,-0.3270165241820025,0.8037822981851177,169
170,0.28500000000000003,0.11249999999999999,0.315,-0.3569372853253614,-0.8456120225912552,0.11438015252944873,170
171,0.255,0.10500000000000001,0.32,0.8161857714026324,-0.33834952879162244,-0.09142034621946345,171
172,0.15,0.07333333333333333,0.31,0.7884234007675677,0.2310234153223149,0.14078989299420852,172
173,0.043333333333333335,0.02666666666666666,0.2933333333333333,-1.9844568128100843,-0.3655068519526546,0.3454879254322796,173
174,0.013333333333333334,0.02,0.3233333333333333,1.3119058210823975,-0.3655068519526546,1.1941542742145141,174
175,0.045000000000000005,0.05,0.335,1.4974924982111268,-1.118319718215361,0.7343472827766104,175
176,0.060000000000000005,0.07500000000000001,0.335,-0.4084070449666789,-0.8491026810952533,0.022689280275926618,176
177,0.034,0.07400000000000001,0.338,-0.6551721665891408,-0.26940553267933964,0.20747776016007707,177
178,0.006666666666666665,0.07333333333333335,0.33,-0.6723008278682191,-0.4505043865247786,0.3625397922242639,178
179,-0.02,0.065,0.33,0.5634795490063664,0.5865178951326914,-0.11039207518864076,179
180,-0.036666666666666674,0.06333333333333334,0.3233333333333333,0.9343329262342929,0.8338601389611532,0.03839724354387505,180
181,-0.07,0.057499999999999996,0.2975,-1.5347334611255665,-0.46870817062307807,0.0588743189928988,181
182,-0.05,0.046,0.27,-1.514778239122881,-0.46870817062307807,0.08674286382411785,182
183,0.004,0.054000000000000006,0.164,-0.12553804243744465,0.9952565526572186,-0.016587609210953643,183
184,0.07250000000000001,0.0175,0.2775,-0.12553804243744465,-0.32304299125163116,0.5236773154146399,184
185,0.10250000000000001,-0.017499999999999998,0.28750000000000003,-0.4966857985325651,0.17223781723306691,-0.5742045972598963,185
186,0.15000000000000002,0.023333333333333334,0.29,1.4715743588190249,0.21013764194011814,-0.16310101859887075,186
187,0.195,0.04,0.28500000000000003,-0.816133411525055,0.7409882605804404,-0.3357751681449236,187
188,0.264,0.082,0.242,0.8057556837927236,0.8292129089395278,-0.17358346608635095,188
189,0.2742857142857143,0.08285714285714287,0.2414285714285714,-0.11543857005440772,0.8292129089395278,0.5169640311132171,189
190,0.2333333333333333,0.07333333333333335,0.24666666666666667,-0.03993313328562747,-0.3196570525027391,0.024958208303517172,190
191,0.145,0.045,0.26,0.42620940333701324,-0.3196570525027391,-0.4060508504764786,191
192,0.0325,0.0175,0.2575,-0.3088578277560649,-1.0825622851651973,-0.34629514021134544,192
193,-0.005,0.004999999999999999,0.2725,-1.1964013856264442,-1.4371695559390583,-0.11159198904938573,193
194,-0.01,-0.0071428571428571435,0.2857142857142857,0.5199834507191803,-0.1608196239337671,-0.09885046217795548,194
195,-0.01,-0.0071428571428571435,0.2857142857142857,0.0,-0.0,-0.0,195
196,-0.011428571428571429,0.012857142857142857,0.2842857142857143,0.0,0.12672586365980487,-0.6945363225386203,196
197,-0.011428571428571429,0.012857142857142857,0.2842857142857143,-0.0,0.0,-0.0,197
198,0.09000000000000001,0.15166666666666664,0.3333333333333333,-0.8607963870835977,-0.7728317927830839,-0.6792821448761887,198
199,0.1325,0.19,0.335,-0.8607963870835977,-0.7728317927830839,-0.6792821448761887,199
200,0.14,0.18666666666666668,0.32666666666666666,0.8590743288883118,-0.09676105373056668,0.10136872295583176,200
201,0.095,0.10750000000000001,0.3075,0.8590743288883118,1.7789093868027044,1.6412901752829507,201
202,0.1,0.05,0.29,0.5307197189464447,0.583498475526754,-0.8210028801381464,202
203,0.11499999999999999,0.05,0.29,-0.9316654813608394,-0.20642881727963072,1.3778501779869328,203
204,0.14,0.05,0.295,0.7875972782549482,1.322174174848283,-0.1360222352541758,204
205,0.14500000000000002,0.034999999999999996,0.3225,0.08301658587111017,1.322174174848283,0.801175939835476,205
206,0.08600000000000001,0.014000000000000002,0.312,0.34258020689846796,-0.13385279099395422,-0.270930950445594,206
207,0.02,-0.015,0.3,0.34258020689846796,-1.6796786921805307,-0.3462209637181085,207
208,-0.01,-0.03,0.315,0.0032986722862694065,0.7879114375203499,-0.20333958450360706,208
209,-0.005,-0.03,0.3025,0.0032986722862694065,-0.7540913199398054,-0.594480959844923,209
210,-0.0,-0.025,0.2675,0.5342016508041616,0.2779000501487957,0.1286307658719814,210
211,-0.0,0.0275,0.255,0.5342016508041616,0.2779000501487957,-0.9061138611116186,211
212,0.02,0.0675,0.28,0.04783074815090641,0.1524457835154505,-0.05419247327442599,212
213,0.02,0.0675,0.28,0.0,0.0,-0.0,213
214,0.042,0.148,0.318,1.0642494179885762,0.6923302263640988,-0.09544158481605744,214
215,0.008,0.126,0.332,1.9598721049665286,-0.3955125524529488,-0.03159045946109811,215
216,-0.02,0.09000000000000001,0.32,-0.2519499130537184,0.2515892116749729,-0.18846647039451375,216
217,-0.02,0.065,0.33499999999999996,-0.32871531132061377,0.3924198290184072,1.34416532342344,217
218,-0.02,0.008333333333333333,0.3933333333333333,0.012435470920458894,0.020071286397933652,-0.6322455215349099,218
219,-0.02,0.008333333333333333,0.3933333333333333,0.0,0.0,-0.0,219
220,-0.0425,0.0025,0.4275,0.0,0.0,-0.2420597139590944,220
221,-0.05333333333333334,0.006666666666666667,0.42333333333333334,0.0,-0.48254281382721803,-0.2340021105790526,221
222,-0.01,0.018000000000000002,0.43,0.0,1.6483936653385545,-0.002261946710584641,222
223,-0.0,0.02,0.438,-0.1464610495103617,0.025635396053293662,-0.07238229473871156,223
224,-0.0,0.02,0.438,-0.0,0.0,-0.0,224
225,0.030000000000000002,0.02285714285714286,0.43428571428571433,-0.0,0.0,-0.7186617594561823,225
226,0.06,0.043333333333333335,0.44333333333333336,-0.32371203413158284,-0.8505571221386256,-0.14859733251480695,226
227,0.068,0.03,0.42000000000000004,-1.5356663396106829,-0.7717427073298085,0.22714413017153942,227
228,0.094,0.028000000000000004,0.418,0.373989152117343,1.2832358792363041,-0.09791297103688139,228
229,0.125,0.045,0.4,0.2454456527079778,-0.610620892102774,-0.13170254535550027,229
230,0.15500000000000003,0.065,0.38,0.18622663118779398,1.9515399031174494,-0.37437312455278177,230
231,0.235,0.11499999999999999,0.36,0.03743731245527817,0.7237880408020446,-0.6143558967020007,231
232,0.37200000000000005,0.174,0.34400000000000003,-0.681205497711888,-1.5276832036121266,0.7486554919844607,232
233,0.37,0.14,0.35750000000000004,1.5413438956674776,-1.5276832036121266,1.1087204073293873,233
234,0.306,0.098,0.36000000000000004,0.2629687583979764,-1.0711609218264422,0.0018151424220740418,234
235,0.215,0.060000000000000005,0.365,-1.6713709249411088,-1.0711609218264422,1.2688194596148674,235
236,0.085,-0.01,0.36749999999999994,-0.3815726077172583,-1.1816751700627546,-0.7324274205994166,236
237,0.085,-0.01,0.36749999999999994,-0.0,-0.0,-0.0,237
238,0.030000000000000002,0.07333333333333332,0.3733333333333333,0.24779021166980564,-0.9263974959018869,-1.0371522117239969,238
239,0.030000000000000002,0.07333333333333332,0.3733333333333333,0.0,-0.0,-0.0,239
240,-0.02,0.10333333333333333,0.39333333333333337,0.8971457776384711,-0.0,1.902176174106885,240
241,-0.14800000000000002,0.10199999999999998,0.352,-1.0083116154621288,-0.0,-0.09416051314509079,241
242,-0.14800000000000002,0.10199999999999998,0.352,-0.0,-0.0,-0.0,242
243,-0.20400000000000001,0.1,0.28200000000000003,-0.09241169323459825,-0.0,0.765047624319215,243
244,-0.09,0.08499999999999999,0.28,-0.09241169323459825,-0.9530981245753293,1.8229789504155682,244
245,0.037142857142857144,0.0014285714285714281,0.3,0.42017305745259936,0.07006499615755787,-1.321256630327198,245
246,0.09285714285714285,-4.956352788505163e-19,0.2871428571428571,-1.1041650979816875,-1.5071267156821369,0.2224247598741565,246
247,0.10000000000000002,-0.006666666666666667,0.26,-0.07949392966417729,0.050823987818080556,-0.13664764490282466,247
248,0.10000000000000002,-0.006666666666666667,0.26,-0.0,0.0,-0.0,248
249,0.21000000000000002,0.096,0.256,0.8851751460754643,1.4755432375380615,-0.5775503934359504,249
250,0.29000000000000004,0.14,0.275,-0.34642167658209233,0.31280663518868174,-0.2661190776978337,250
251,0.41,0.20600000000000002,0.28,0.9545135865986589,-1.1365025583626056,0.09378003136815619,251
252,0.382,0.18400000000000002,0.30800000000000005,0.3546509040052559,-1.1365025583626056,0.8249124176626191,252
253,0.32,0.14333333333333334,0.33,0.057211892880376286,-0.661776492478715,0.06431538293599348,253
254,0.32,0.14333333333333334,0.33,0.0,-0.0,0.0,254
255,0.05833333333333333,0.03333333333333334,0.2916666666666667,-0.6725102673784386,0.4490034033680505,-1.992991472852276,255
256,-0.04,0.01,0.27,-0.6797533837742369,-1.6628449915450905,0.05101597403579466,256
257,-0.06,0.03,0.315,0.22760838775258913,-0.07610508203321564,-0.19367918709381807,257
258,-0.06,0.03,0.315,0.0,-0.0,-0.0,258
259,-0.11166666666666668,0.06999999999999999,0.30333333333333334,-0.28877926915288954,0.9192300104403562,0.9137584032353538,259
260,-0.09,0.088,0.28,-1.0709549729747567,0.9192300104403562,0.5760912981812869,260
261,-0.0425,0.095,0.135,-0.05874778262213451,0.15608479500586717,-0.15166911199832114,261
262,-0.009999999999999998,0.095,0.27,-0.5870851271395664,0.5579817618625622,1.3226977736238439,262
263,-0.009999999999999998,0.095,0.27,-0.0,0.0,0.0,263
264,0.08,0.04,0.23,-0.8829446152914161,-0.682275384543367,-0.25609216114512934,264
265,0.14333333333333334,-0.013333333333333334,0.15666666666666668,-1.4202442255178647,-1.338620994166263,0.06955718845614726,265
266,0.12000000000000001,-0.02,0.12000000000000001,1.3195212743852835,-0.46534841181299175,-0.11857766938049571,266
267,0.085,-0.01,0.115,0.04319689898685943,1.2267919312268079,0.9340129492047605,267
268,0.14750000000000002,0.085,0.15250000000000002,0.8585187324097433,1.2267919312268079,0.9340129492047605,268
269,0.2885714285714286,0.15,0.14,-0.52364365549337,0.4731014136831151,0.38459826064198216,269
270,0.2885714285714286,0.15,0.14,-0.0,0.0,0.0,270
271,0.39166666666666666,0.19666666666666666,0.15500000000000003,-0.8050331174823777,0.0,-1.0107638030612076,271
272,0.39166666666666666,0.19666666666666666,0.15500000000000003,-0.0,-0.0,-0.0,272
273,0.1375,0.0675,0.1825,-0.0,-0.0,-0.0,273
274,-0.0125,0.01,0.1625,-0.49597894018550737,0.5631304831559918,0.15480197800564294,274
275,-0.0125,0.01,0.1625,-0.0,0.0,0.0,275
276,-0.024,-0.006,0.192,-0.8565238210747257,0.0,-1.359429973061382,276
277,-0.0,-0.01,0.20000000000000004,1.3380275822206078,-0.49335803742541845,-0.30375128525292466,277
278,0.01,-0.002,0.162,-0.9942302990570479,0.16040972089229066,0.003874630939427306,278
279,0.01,0.005,0.14500000000000002,-0.5475795995206857,0.4005530633326875,-0.4948008429403786,279
280,0.048,0.024,0.14400000000000002,1.7406831855256228,0.14831109851747884,0.5691832850019203,280
281,0.062,0.05,0.16400000000000003,-0.4730540404605406,-0.09868091590775888,0.006911503837897485,281
282,0.08000000000000002,0.0675,0.17,0.4532925500048364,-0.7103140989766509,-0.40344594656787847,282
283,0.05857142857142857,0.07571428571428572,0.16142857142857145,-0.3954118220218104,-1.7627925178242239,0.31649301990163503,283
284,0.023333333333333334,0.07,0.15,0.15234979040660757,0.2841861443381054,-0.09681341360813979,284
285,0.017499999999999998,0.0675,0.15,-0.3044901413029284,-0.6756867666170796,0.46921431610615194,285
